CSI_0716: 13.8505 ,  0.240041 ,  6.01 ,  0.385
CSI_0717: 11.4101 ,  0.407508 ,  6.00992 ,  0.385
CSI_0718: 55.0614 ,  0.365303 ,  6.01 ,  0.385
CSI_0719: 11.532 ,  0.242501 ,  6.01 ,  0.385
CSI_0720: 13.9707 ,  0.237701 ,  6.01 ,  0.385
CSI_0721: 25.3429 ,  0.322346 ,  6.01 ,  0.385
CSI_0722: 22.0333 ,  0.400746 ,  6.01 ,  0.385
CSI_0723: 25.4148 ,  0.370891 ,  6.00999 ,  0.385
CSI_0724: 28.1571 ,  0.240836 ,  6.00996 ,  0.385
CSI_0801: 18.2757 ,  0.290788 ,  6.01 ,  0.385
CSI_0802: 21.8744 ,  0.211438 ,  6.00998 ,  0.385
CSI_0803: 25.6523 ,  0.30319 ,  6.00963 ,  0.385
CSI_0804: 25.3688 ,  0.366301 ,  6.01 ,  0.385
CSI_0805: 26.1788 ,  0.25493 ,  6.01 ,  0.385
CSI_0806: 24.1697 ,  0.226205 ,  6.01 ,  0.385
CSI_0807: 1.43072 ,  0.438994 ,  6.00997 ,  0.385
CSI_0808: 23.8006 ,  0.278191 ,  6.00994 ,  0.385
CSI_0810: 21.5251 ,  0.265524 ,  6.00999 ,  0.385
CSI_0811: 28.8792 ,  0.284601 ,  6.01 ,  0.385
CSI_0812: 14.6042 ,  0.214623 ,  6.01 ,  0.385
CSI_0813: 23.0677 ,  0.344172 ,  6.00999 ,  0.385
CSI_0814: 30.7139 ,  0.234127 ,  6 ,  0.385
CSI_0815: 24.2248 ,  0.483497 ,  6.00996 ,  0.385
CSI_0816: 20.8898 ,  0.236992 ,  6.00999 ,  0.385
CSI_0818: 28.1589 ,  0.307707 ,  6.01 ,  0.385
CSI_0819: 26.2066 ,  0.212523 ,  6.00996 ,  0.385
CSI_0820: 15.6382 ,  0.29642 ,  6.00983 ,  0.385
CSI_0821: 15.2868 ,  0.366782 ,  6.00999 ,  0.385
CSI_0822: 36.2632 ,  0.203737 ,  6.00999 ,  0.385
CSI_0824: 32.6226 ,  0.192911 ,  6.01 ,  0.385
CSI_0901: 40.5509 ,  0.184992 ,  6 ,  0.385
CSI_0902: 22.6358 ,  0.314341 ,  6.01 ,  0.385
CSI_0903: 26.0664 ,  0.315588 ,  6.01 ,  0.385
CSI_0904: 18.9234 ,  0.304689 ,  6 ,  0.385
CSI_0905: 26.8321 ,  0.439288 ,  6.00999 ,  0.385
CSI_0906: 37.6319 ,  0.491016 ,  6.01 ,  0.385
CSI_0907: 18.434 ,  0.42538 ,  6.01 ,  0.385
CSI_0908: 16.5804 ,  0.324572 ,  6.00999 ,  0.385
CSI_0909: 32.582 ,  0.306953 ,  6.01 ,  0.385
CSI_0911: 22.018 ,  0.314611 ,  6.01 ,  0.385
CSI_0912: 17.465 ,  0.29304 ,  6.01 ,  0.385
CSI_0913: 17.1542 ,  0.396264 ,  6.01 ,  0.385
CSI_0914: 18.2763 ,  0.306493 ,  6.01 ,  0.385
CSI_0915: 33.0979 ,  0.267506 ,  6.01 ,  0.385
CSI_0916: 49.0119 ,  0.504906 ,  6.00999 ,  0.385
CSI_0917: 17.7992 ,  0.620313 ,  6.01 ,  0.385
CSI_0918: 19.5663 ,  0.52375 ,  6.01 ,  0.385
CSI_0919: 14.4665 ,  0.255274 ,  6.01 ,  0.385
CSI_0920: 17.5633 ,  0.248753 ,  6.00059 ,  0.385
CSI_0921: 17.8536 ,  0.35827 ,  6.00998 ,  0.385
CSI_0922: 32.8928 ,  0.305196 ,  6.01 ,  0.385
CSI_0923: 3.11471 ,  0.315412 ,  6.01 ,  0.385
CSI_0924: 14.9866 ,  0.290833 ,  6.01 ,  0.385
